base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_humaneval_01,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_01,code_generation,HumanEval,surface_noise,1,2,0.050255997079776224,0.02570425936245302,0.03798012822111462,0.03424549296096703,0.0,0.965754507039033,0.9806930480796233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_01,code_generation,HumanEval,surface_noise,2,4,0.050255997079776224,0.06143156219812799,0.05584377963895211,0.050197227820674706,0.0,0.9498027721793253,0.9448130698840138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_01,code_generation,HumanEval,surface_noise,3,8,0.050270131845170075,0.049045960637572626,0.04965804624137135,0.042295309373610694,0.0,0.9577046906263893,0.9485338779028742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_01,code_generation,HumanEval,surface_noise,4,16,0.05025453973619396,0.05551485270077174,0.05288469621848285,0.04616844850722217,0.0,0.9538315514927779,0.9420798643107133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_06,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_06,code_generation,HumanEval,surface_noise,1,2,0.006243221544103195,0.005535706087861358,0.005889463815982277,0.004965950934116465,0.0,0.9950340490658836,0.9941105361840179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_06,code_generation,HumanEval,surface_noise,2,4,0.006243221544103195,0.008303559131792038,0.007273390337947616,0.006810291096181333,0.0,0.9931897089038186,0.9959602475494163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_06,code_generation,HumanEval,surface_noise,3,8,0.006243221544103195,0.0,0.0031216107720515975,0.0031216107720515975,0.0,0.9968783892279484,0.9968783892279486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_06,code_generation,HumanEval,surface_noise,4,16,0.006243221544103195,0.0,0.0031216107720515975,0.0031216107720515975,0.0,0.9968783892279484,0.9968783892279486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
