base_case_id,task,dataset,perturbation_family,strength_level,strength_edits,original_noise,perturbed_noise,noise_baseline,raw_perturbation_drift,noise_corrected_drift,mean_cross_similarity,mean_paired_similarity,clean_single_correct,perturbed_single_correct,single_pass_rate_drop,abs_single_pass_rate_change,single_sample_pdr,clean_mean_correctness,perturbed_mean_correctness,repeated_pass_rate_drop,abs_repeated_pass_rate_change,repeated_sampling_pdr,harmful_correctness_drop,correctness_changed
rq2_dose_humaneval_02,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_02,code_generation,HumanEval,surface_noise,1,2,0.0066872490043959785,0.010551531119319757,0.008619390061857867,0.008155858923434147,0.0,0.9918441410765658,0.9921884990380195,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_02,code_generation,HumanEval,surface_noise,2,4,0.006680335681779137,0.010945843877470917,0.008813089779625027,0.008202776603847326,0.0,0.9917972233961527,0.9928539680414844,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_02,code_generation,HumanEval,surface_noise,3,8,0.006680335681779137,0.011603420586856972,0.009141878134318056,0.009927206784753046,0.0007853286504349907,0.990072793215247,0.990549549033299,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_02,code_generation,HumanEval,surface_noise,4,16,0.006680335681779137,0.011705581253510433,0.009192958467644785,0.012677842016105357,0.0034848835484605715,0.9873221579838947,0.9864239992996738,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_07,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_07,code_generation,HumanEval,surface_noise,1,2,0.029637876513518336,0.11573314124967217,0.07268550888159525,0.09302922372963504,0.02034371484803979,0.9069707762703649,0.9065411515019886,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.4,0.4,0.4,1,1
rq2_dose_humaneval_07,code_generation,HumanEval,surface_noise,2,4,0.029634148912698575,0.02420793656745477,0.026921042740076673,0.024661223474419156,0.0,0.9753387765255809,0.9758167472843366,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_07,code_generation,HumanEval,surface_noise,3,8,0.029634148912698575,0.021441242527377412,0.025537695720037994,0.026926989543601735,0.0013892938235637413,0.9730730104563983,0.9692176858656032,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_07,code_generation,HumanEval,surface_noise,4,16,0.029637876513518336,0.02541277051726113,0.027525323515389735,0.02699533907748987,0.0,0.9730046609225101,0.969648998882659,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_12,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_12,code_generation,HumanEval,surface_noise,1,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_12,code_generation,HumanEval,surface_noise,2,4,0.0,0.042904706481049805,0.021452353240524902,0.021452353240524902,0.0,0.9785476467594751,0.9785476467594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_12,code_generation,HumanEval,surface_noise,3,8,3.3326920150233975e-07,0.06435705972157471,0.032178696495388105,0.04289334402714896,0.010714647531760851,0.957106655972851,0.9570949602497487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_12,code_generation,HumanEval,surface_noise,4,16,0.0,0.042904706481049805,0.021452353240524902,0.021452353240524902,0.0,0.9785476467594751,0.9785476467594753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
rq2_dose_humaneval_17,code_generation,HumanEval,surface_noise,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0,0
rq2_dose_humaneval_17,code_generation,HumanEval,surface_noise,1,2,0.16367518509587425,2.220446049250313e-16,0.08183759254793724,0.08183759254793724,0.0,0.9181624074520628,0.9181624074520628,0.0,1.0,-1.0,1.0,0.0,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.24999999999999994,0,1
rq2_dose_humaneval_17,code_generation,HumanEval,surface_noise,2,4,0.16367518509587425,0.06115123065018842,0.11241320787303133,0.10146127612900344,0.0,0.8985387238709965,0.8875867921269687,0.0,1.0,-1.0,1.0,0.0,0.8,1.0,-0.19999999999999996,0.19999999999999996,-0.24999999999999994,0,1
